,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,INTC,59.90999984741211,60.029998779296875,58.7599983215332,53.12790298461914,14748100.0,2.0,-0.5211002116338506,58.24089101068689,51.0349116016178,48.71406496329401,-79.054463837956,8.423667414942773,55.2089900970459,54.21301695505778,28.6200008392334,53.06799187640303
0,2020-07-01,JNJ,140.69000244140625,141.38999938964844,140.05999755859375,127.7502670288086,6174800.0,2.0,-1.5168236434004712,135.44739905892416,124.65327919424968,46.81580950335428,-95.28638313258843,15.023814560668129,131.17023442586262,132.75335235595702,28.6200008392334,53.06799187640303
0,2020-07-01,JPM,94.88999938964844,95.70999908447266,93.02999877929688,84.03280639648438,18755700.0,2.0,-0.9976191622415911,101.61223023548091,79.00964400157964,46.82894946995323,-79.30034666312444,2.323189218959956,89.2553471883138,85.97969716389974,28.6200008392334,53.06799187640303
0,2020-07-01,KO,44.93000030517578,45.529998779296875,44.709999084472656,40.266693115234375,14316500.0,2.0,-0.4001044717741493,44.39740384301972,38.620880000974424,46.68585231905374,-78.25296802096123,12.141321439276634,41.45699920654297,41.190141932169595,28.6200008392334,53.06799187640303
0,2020-07-01,MCD,184.9499969482422,186.44000244140625,183.72000122070312,170.6444854736328,2193800.0,2.0,-0.6772222675554076,185.8636577559189,163.86240883343658,49.65612378953917,-58.55084879176542,2.668794474925676,173.9344919840495,169.97181930541993,28.6200008392334,53.06799187640303
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,133.8939666748047,1625600.0,2.0,0.418865067448138,144.75387419445488,128.2879226805451,51.65538529406517,-12.038272415375362,7.434354412406073,135.18810628255207,130.07057253519693,28.6200008392334,53.06799187640303
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,66.77592468261719,9948769.0,2.0,-0.37710020247939724,70.56195419299908,62.35828849804096,50.137246167873826,-1.199413576632259,8.987585074670774,66.54928754170736,67.13357054392496,28.6200008392334,53.06799187640303
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,198.34637451171875,32061200.0,2.0,4.892476215983464,200.62727358517577,176.3945434314258,61.18490827300599,140.81298028117754,33.01514568936887,184.9010431925456,177.63656514485677,28.6200008392334,53.06799187640303
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,94.02703094482422,5733800.0,2.0,0.6045447810811595,101.31497952874656,90.10340807501319,52.34780145806425,-25.373782107509722,10.077761305946384,95.25939331054687,89.80271224975586,28.6200008392334,53.06799187640303
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,110.06428527832031,6501200.0,2.0,0.5823855390360251,110.57855092514725,105.55585459243088,53.5085063541037,114.09279190266176,1.65785495394371,107.18684743245443,107.0448782602946,28.6200008392334,53.06799187640303
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,103.84712982177734,930500.0,2.0,1.489842258682117,115.82840819206446,98.96998047981053,51.84925672135484,9.000671581914219,0.8667633442658211,103.82067616780598,97.49266700744629,28.6200008392334,53.06799187640303
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,283.39813232421875,2303800.0,2.0,0.37558994906777343,295.7244889412441,264.81149433512314,53.23658034380398,18.24111257548463,4.310079450641763,281.3046366373698,274.9424390157064,28.6200008392334,53.06799187640303
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,189.07383728027344,6394100.0,2.0,1.0201964405366937,196.14878839247294,182.79701849229266,53.31964106947701,-7.436643101597365,6.305181659435475,189.36134338378906,179.92678731282552,28.6200008392334,53.06799187640303
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,45.19828414916992,12831600.0,2.0,-0.399609807726236,48.741170515027584,43.951273332628666,47.041281316638596,-54.216564143816484,7.954035128157268,46.16144371032715,46.543246269226074,28.6200008392334,53.06799187640303
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,34.30270767211914,7063200.0,2.0,-0.1670228324069285,38.801908092019715,33.0424667553924,46.45703844434082,-56.2517507991271,9.84903163344521,35.69143269856771,35.46029736200968,28.6200008392334,53.06799187640303
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,113.36830139160156,6577900.0,2.0,-0.8135918198024541,116.1516296294051,111.12104111644452,48.040707513875454,-68.37960113838703,3.8472714528634313,114.91503067016602,116.8802724202474,28.6200008392334,53.06799187640303
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.13300323486328,114041600.0,3.0,2.908268607282295,91.70261322746326,80.71592543830822,62.80716233425769,104.54522743079163,33.33560852538064,83.57962239583334,77.4804796854655,27.68000030517578,6.83912434438263
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,231.55230712890625,3338000.0,3.0,4.841324179781054,226.33479243107652,189.09108494929458,62.242837684086304,310.6577153664041,51.6695844876767,205.56784311930338,206.44232025146485,27.68000030517578,6.83912434438263
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,90.33028411865234,4239700.0,3.0,-0.5610179888260092,107.58058708207123,85.12311622603424,48.672284490202266,-67.0286205475651,2.043743766352338,95.23501688639323,88.81591567993163,27.68000030517578,6.83912434438263
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560162,220.7471312749994,160.55787055605532,51.022359001434346,17.93794948183391,15.932919876883023,178.05533447265626,156.26800079345702,27.68000030517578,6.83912434438263
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,118.16889953613281,2527500.0,3.0,1.3012933180438893,126.19164738956914,109.54475779231564,53.81242360461694,50.55679823286745,16.810810497217904,115.80650736490885,109.96793034871419,27.68000030517578,6.83912434438263
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.1620452522616,33.30449834273671,180.71133371988932,171.7394994099935,27.68000030517578,6.83912434438263
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,41.321556091308594,19632000.0,3.0,0.24569996973679764,43.44875952119084,39.309392868335536,52.99856426203181,-12.416086428749043,6.686251196972126,41.38552284240723,39.76583429972331,27.68000030517578,6.83912434438263
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,75.71066284179688,5832800.0,3.0,-1.0089898791886327,87.4260692209752,70.61898693136857,48.34484172266907,-81.589390734859,9.08624213494916,79.34545415242513,77.16877161661783,27.68000030517578,6.83912434438263
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,111.81558227539062,10312000.0,3.0,-1.018578938328318,125.93989300414029,105.8496821911722,48.67880037778189,-80.82155862632342,2.513334196259659,116.99270909627279,111.1990909576416,27.68000030517578,6.83912434438263
1,2020-07-02,GS,202.5,203.0,197.1300048828125,181.11181640625,2699400.0,3.0,0.3545020163060144,203.12359558265925,171.43018401939153,50.90713585928555,-29.533835124651535,8.630298368111584,185.61679229736328,174.55952021280925,27.68000030517578,6.83912434438263
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,228.55474853515625,3369800.0,3.0,2.1170914577054702,237.69777942588215,219.23603557655926,55.64500295510973,35.235165468424825,12.095169035684302,227.56109161376952,213.76067047119142,27.68000030517578,6.83912434438263
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,135.27334594726562,2758500.0,3.0,-0.2248248592636628,150.14177051727694,124.83754314239103,50.46214454272768,-24.923588994280262,0.8821599464758665,137.29190775553386,131.37307217915853,27.68000030517578,6.83912434438263
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,96.22090148925781,3919362.0,3.0,-0.9931876395855994,107.57189956719877,90.08930343573091,48.338854876815844,-59.74333788894301,4.727901538628335,99.19514745076498,97.91390444437663,27.68000030517578,6.83912434438263
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,53.4169807434082,15578600.0,3.0,-0.5030810943561974,57.943635754023894,50.98526782568802,49.211843551961294,-70.32589144154207,8.423667414942768,55.089442571004234,54.228947194417316,27.68000030517578,6.83912434438263
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,128.28717041015625,5152200.0,3.0,-1.426177163469049,134.97920328529545,124.59729741660884,47.46621465718104,-77.87693379877241,12.403376390204102,130.99753189086914,132.82064107259114,27.68000030517578,6.83912434438263
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,84.3057632446289,27845600.0,3.0,-1.1098216349011238,101.01338746669208,78.44818556187238,47.03266480172798,-89.93556940352094,5.9412668191169065,89.32241388956706,86.02359263102214,27.68000030517578,6.83912434438263
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,40.320594787597656,15111900.0,3.0,-0.39363592659321256,44.273073506874276,38.510854792075925,46.828462138065724,-75.17768896367525,12.141321439276618,41.43912582397461,41.17200520833333,27.68000030517578,6.83912434438263
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,169.59103393554688,2690200.0,3.0,-0.7703154082396679,185.5097594197456,163.31807871502002,48.952932733865595,-68.49407528306605,5.229390879674372,173.95418599446614,170.11186650594075,27.68000030517578,6.83912434438263
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,135.28085327148438,1982800.0,3.0,0.4585890955340801,144.3631697875499,128.2039719360829,52.6422811056904,5.751318693749274,10.595340685581519,135.44165700276693,130.26956685384116,27.68000030517578,6.83912434438263
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,67.340087890625,6827825.0,3.0,-0.22883071964788826,70.29614917071852,62.44228886333911,51.01534806598262,21.24633543931561,11.401505077461337,66.6204163869222,67.14553089141846,27.68000030517578,6.83912434438263
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,199.85794067382812,29315800.0,3.0,5.142868734880324,201.54951037394576,177.73386212361285,61.85020999667961,146.8427005043613,36.163398937139995,185.56639709472657,178.33460591634113,27.68000030517578,6.83912434438263
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,95.02136993408203,5354900.0,3.0,0.5870389458437444,101.09868607034252,90.04457259664966,53.15546702000228,-4.181121661588072,5.73757209606098,95.44317728678385,90.03567873636881,27.68000030517578,6.83912434438263
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,110.889892578125,6150900.0,3.0,0.7500862571963722,110.9781985521006,105.59928786757715,54.41335456231329,169.8300459342428,14.814465515597682,107.41924362182617,107.1802963256836,27.68000030517578,6.83912434438263
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,103.8102035522461,1040300.0,3.0,1.275544297289585,115.74851738605828,98.6108141263929,51.82112205007379,7.095872258553212,3.32782975196047,104.360817972819,97.68265698750814,27.68000030517578,6.83912434438263
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,283.902587890625,1971700.0,3.0,0.7207062594748663,295.8487335419609,264.82605588675005,53.3956355808625,32.04991544801865,8.32933940874116,281.6696756998698,275.7560234069824,27.68000030517578,6.83912434438263
1,2020-07-02,V,196.0,197.9199981689453,195.0,190.91793823242188,6299300.0,3.0,1.1430084269526333,196.27308311346897,182.87079353448027,54.25163690983737,59.16514621207705,12.858677438516953,189.4202123006185,180.37174275716146,27.68000030517578,6.83912434438263
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,45.297489166259766,15814500.0,3.0,-0.39037924284836834,48.63966166770702,43.85188191139454,47.35313008708897,-49.31796951820197,6.786684716027591,46.176049423217776,46.52142391204834,27.68000030517578,6.83912434438263
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,35.22572708129883,7901100.0,3.0,-0.16238741406848334,38.670169862216774,32.987923018032255,48.34875651526371,-42.07641493330849,9.84903163344521,35.742898050944014,35.45540062586466,27.68000030517578,6.83912434438263
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,112.91363525390625,5898600.0,3.0,-0.7993750942954989,115.8430727249324,111.15491616666915,47.394578700002775,-55.59739727027707,3.2683671856114387,114.7180170694987,116.84482053120931,27.68000030517578,6.83912434438263
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.51734161376953,118655600.0,0.0,3.002288864114149,92.16719488288322,81.2880602440699,65.03526643547548,124.27287419682337,39.04335068315469,84.04473673502604,77.92314732869467,27.940000534057617,21.869974727626516
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,229.76797485351562,3460400.0,0.0,5.7230817520569985,229.9455063393508,188.2223433920945,61.237712334279195,260.210218067053,54.644563327720974,206.50843353271483,207.0181770324707,27.940000534057617,21.869974727626516
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,92.48487091064453,4059600.0,0.0,-0.5240956386297739,106.39279332805236,85.09912790607851,50.02334138361187,-49.175492535452946,0.05984497942255186,95.46342748006185,88.89437357584636,27.940000534057617,21.869974727626516
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034178,219.06925866542022,160.4837442642673,52.42592942370105,26.159055610850288,17.29185441534329,179.6856679280599,156.9520009358724,27.940000534057617,21.869974727626516
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,119.75102996826172,2491900.0,0.0,1.4683412079185132,125.28481278399381,109.92514586468782,54.78058914042343,60.65403218993098,17.225170082303496,116.2805280049642,110.01710573832194,27.940000534057617,21.869974727626516
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.28594279527948,39.219736094481824,181.46000061035156,172.51616617838542,27.940000534057617,21.869974727626516
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,42.03696060180664,16152900.0,0.0,0.28934083085083273,43.28895329712037,39.375366313475325,54.613285132768354,23.59607116475073,9.647221996305355,41.44978586832682,39.841393343607585,27.940000534057617,21.869974727626516
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,75.93357849121094,6747500.0,0.0,-0.9990350871888154,86.2390258157942,70.75666052453785,48.54310919218178,-78.91962979478234,10.444399148163788,79.24628982543945,77.22355461120605,27.940000534057617,21.869974727626516
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.05827331542969,11933400.0,0.0,-0.8686264881699799,124.60757681524267,106.14637368524562,50.25660455276655,-60.59603960155292,2.5133341962596503,116.87974395751954,111.42103436787923,27.940000534057617,21.869974727626516
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,190.24996948242188,3567700.0,0.0,0.9118297993715885,201.56537249007033,172.01953656754688,53.95262231314828,21.474478227082344,15.526200656370564,186.4846969604492,175.04118881225585,27.940000534057617,21.869974727626516
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,229.5204620361328,3133800.0,0.0,2.114918772617102,237.0341621053711,219.40759204501953,56.05974396825163,26.581025759973457,9.898239158656393,227.870730082194,214.61735076904296,27.940000534057617,21.869974727626516
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,137.32546997070312,2336700.0,0.0,0.00565712101678173,147.89669104353112,125.7627236293204,51.598855454214714,-6.283198074550725,2.403544950843215,137.58822275797527,131.5128215789795,27.940000534057617,21.869974727626516
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,96.61479187011719,4231488.0,0.0,-0.9312777783038513,106.42735707907133,90.27967569680757,48.70135329940628,-53.79989196651752,2.960902509614807,99.22381820678712,97.94711240132649,27.940000534057617,21.869974727626516
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,53.78737258911133,20536700.0,0.0,-0.45368350658279155,57.27823606338344,51.217045537568715,49.85693136476939,-68.7922160010582,11.564145038619026,55.01596743265788,54.24236691792806,27.940000534057617,21.869974727626516
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,130.11630249023438,6156400.0,0.0,-1.1929914401721362,134.38610861723188,124.79725853975053,49.636848181674495,-28.064335501773368,1.7733699431135175,130.91502151489257,132.83135248819988,27.940000534057617,21.869974727626516
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,86.43477630615234,18625300.0,0.0,-1.0152462152974522,99.258828994468,78.82373860196755,48.62099840227364,-73.07381989279797,5.033875157056469,89.49528884887695,86.04800707499186,27.940000534057617,21.869974727626516
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,40.635032653808594,15146000.0,0.0,-0.35899873603755594,43.92077362630899,38.55607497598593,47.673133067608404,-74.72420110399655,14.158309681683425,41.45310147603353,41.139670308430986,27.940000534057617,21.869974727626516
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,174.19309997558594,3171500.0,0.0,-0.4673567271402419,184.48779386607163,163.5397757140065,52.02331401934468,-25.268800446964537,0.3740549107929679,174.09729461669923,170.29954503377277,27.940000534057617,21.869974727626516
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,136.1940155029297,2099500.0,0.0,0.5573306733744232,143.04945204100943,128.71569078125617,53.2917333174003,16.445904131761914,13.744000793664677,135.79456227620443,130.42137044270834,27.940000534057617,21.869974727626516
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,68.02392578125,8058282.0,0.0,-0.05550624216994038,69.96270870086005,62.60209880951593,52.07366210821472,42.61195202632028,15.972988125336455,66.72395083109538,67.12563851674398,27.940000534057617,21.869974727626516
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,204.16012573242188,31897600.0,0.0,5.623631268777046,203.67896399465212,177.88146996530884,63.683001902872036,163.57075364587695,41.625093579265545,186.44718373616536,179.07793858846028,27.940000534057617,21.869974727626516
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,96.48871612548828,4995000.0,0.0,0.6836869027830943,100.72520280493379,90.15161222802519,54.33696974660751,20.302488207136406,4.0120386167574305,95.63382263183594,90.27480481465658,27.940000534057617,21.869974727626516
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,111.57792663574219,6023300.0,0.0,0.9278136249416349,111.50603157552982,105.37418387857176,55.165623339048864,176.97311797918888,14.814465515597696,107.72533391316732,107.2917936960856,27.940000534057617,21.869974727626516
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,105.7579116821289,1329600.0,0.0,1.2484836450520191,114.71848159383798,98.81337875772452,53.206587583407696,18.32377444541552,4.658839687478574,104.854931640625,97.84153315226237,27.940000534057617,21.869974727626516
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,288.23358154296875,2395000.0,0.0,1.3283757255424007,294.265625458553,265.6759730521892,54.76220294374717,50.88237454070945,8.954735394785718,282.21320292154945,276.32918065389,27.940000534057617,21.869974727626516
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,192.95718383789062,7292200.0,0.0,1.3888777702850916,195.93243727758508,183.03093247339146,55.273178202343374,91.97672855285798,15.940070067704434,189.65243275960287,180.74759521484376,27.940000534057617,21.869974727626516
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,45.669532775878906,11231100.0,0.0,-0.34901985999326257,48.44196441041268,43.8428927673217,48.528982436249905,-40.969436920109196,6.478968340136719,46.21104838053385,46.49462356567383,27.940000534057617,21.869974727626516
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,36.21587371826172,8235600.0,0.0,-0.07791905072286909,38.38786007378968,33.08646777655211,50.29745475502502,27.125709570382288,3.802944983370677,35.8382765452067,35.46313435236613,27.940000534057617,21.869974727626516
2,2020-07-06,WMT,119.80000305175781,119.87000274658203,118.22000122070312,112.61053466796875,7231700.0,0.0,-0.8033059105765687,115.61463505466848,111.13045542995066,46.959020528344254,-75.5559520327315,1.5395085106931021,114.52542343139649,116.80667444864909,27.940000534057617,21.869974727626516
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.23336791992188,112424400.0,1.0,3.0190841682297247,92.4443397619403,81.97125548342102,64.55876430066374,121.4826521846444,41.887966711046936,84.48373896280924,78.3532699584961,29.43000030517578,61.11882384725402
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,226.98834228515625,2365900.0,1.0,6.126960080984645,232.38021145089908,188.24447269216734,59.6845122395149,194.41624191273343,49.569519344792155,207.3070541381836,207.5622533162435,29.43000030517578,61.11882384725402
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,89.06624603271484,5564200.0,1.0,-0.7619060879846131,104.0193306508348,85.54335626933121,47.95160010774627,-100.02193429979519,10.337525313576261,95.59377212524414,88.87232157389323,29.43000030517578,61.11882384725402
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183657834,209.68718824789102,164.70381517007775,50.52107769389976,-0.642133025955709,13.603356297224355,181.06400146484376,157.4026677449544,29.43000030517578,61.11882384725402
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,117.68778228759766,2018100.0,1.0,1.4178963926058543,123.2582304887867,110.97839747141839,53.27407672621402,26.241942143670016,12.113968444594624,116.73481012980143,110.06810760498047,29.43000030517578,61.11882384725402
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,5431500.0,1.0,5.264471950205177,199.40212098793816,171.1848785237806,59.57809179682636,162.47913209490193,40.293304581317344,182.07766723632812,173.21333287556965,29.43000030517578,61.11882384725402
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,41.321556091308594,17102800.0,1.0,0.26316575161724387,42.97379949730712,39.49819299536866,52.73897573786147,-16.941655314758393,5.537132795139969,41.48241500854492,39.91311550140381,29.43000030517578,61.11882384725402
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,73.99600219726562,5898000.0,1.0,-1.1344152241738925,84.16496976817224,71.37925783192541,46.92364619514081,-117.19454481721533,16.9578989769592,79.13283665974934,77.26956202189128,29.43000030517578,61.11882384725402
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.26087188720703,10836500.0,1.0,-0.8048538677825405,122.20712459954981,107.18625995245213,49.69465567867101,-59.94019396569639,0.404892325433911,116.7338862101237,111.57270673116048,29.43000030517578,61.11882384725402
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,182.91009521484375,2853500.0,1.0,0.7525743624865697,198.64568612086026,172.97121298802648,51.30792368113223,-29.863760325986583,11.870785994096654,187.11310526529948,175.28959274291992,29.43000030517578,61.11882384725402
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,227.49705505371094,2927800.0,1.0,1.9277035048176856,235.77025350822018,219.80510812508058,54.94614239696414,3.7445914097860844,9.898239158656391,228.0824457804362,215.3380605061849,29.43000030517578,61.11882384725402
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,135.22671508789062,2622000.0,1.0,0.01874766054470456,144.46645077361026,127.51860324250302,50.37588246257488,-43.869293379838595,3.0832584788164787,137.76825205485025,131.5530834197998,29.43000030517578,61.11882384725402
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,94.51673126220703,4474893.0,1.0,-1.0395267072377123,104.07492661678396,91.17150893009105,46.88845305003765,-95.21537364348303,10.919444699964169,99.20211410522461,97.91613604227702,29.43000030517578,61.11882384725402
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,52.67621612548828,15996500.0,1.0,-0.49845077244441427,56.689837053797206,51.32123243472819,47.966204479596406,-86.35882526283046,15.418940106498983,54.89702237447103,54.26481539408366,29.43000030517578,61.11882384725402
3,2020-07-07,JNJ,141.38999938964844,143.97000122070312,141.22999572753906,129.9980010986328,5622600.0,1.0,-1.0061378769171654,133.8363377974864,124.99029565588273,49.50000564914041,-31.092341736412962,5.007572616358866,130.8689114888509,132.87067044576008,29.43000030517578,61.11882384725402
